-1.294889450073242188e-01
7.301557064056396484e-02
4.106279090046882629e-02
-5.865722894668579102e-02
4.491559788584709167e-02
6.320458650588989258e-02
2.891722507774829865e-02
-5.383673310279846191e-02
4.433527588844299316e-02
-5.348122119903564453e-02
